method,method_label,mask_mode,seed,run_dir,checkpoint_episode,checkpoint_path,scenario_name,scenario_label,scenario_category,active_agent_count,min_agents,step_churn_prob,inactive_noise_std,reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,grid_trade_mean,grid_trade_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,attn_leakage_per_call,attn_calls,attn_entropy_mean,inactive_action_abs_mean
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_29,29 active agents,scale_sweep,29,29,0.0,0.0,73.37565472920735,0.34178564987498594,0.15614212368580543,0.0104051867713392,2.7799281453567497,0.05161708326448736,0.18919540213201913,0.009158492754248147,2.9691235474887687,0.046357497930777265,2.0437019148369076,0.03353461119189939,29.0,20,0.0,29280.0,1.9861607950180769,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_30,30 active agents,scale_sweep,30,30,0.0,0.0,74.05338702731663,0.28617808553982804,0.14245610244344553,0.004819793787057794,2.753359514157384,0.011308955013896947,0.17295494045648593,0.004454259193076725,2.9263144546138706,0.012883576392165294,2.0321081122764397,0.00715097190563274,30.0,20,nan,0.0,2.0253211876265502,nan
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,dynamic_churn05_p50,"5-30 agents, churn 0.50",dynamic,,5,0.5,0.0,77.49531405923487,4.566806595217249,0.36157810378315003,0.08419383270783994,2.6111504538855588,0.16434565929015615,0.06736139762504761,0.02118538779169346,2.678511851510607,0.15587653318811653,1.9783328271977245,0.11447017133661888,17.83611111111111,30,0.0,42090.0,1.808517159330226,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,dynamic_churn10_p30,"10-30 agents, churn 0.30",dynamic,,10,0.3,0.0,75.71262441765164,3.7632104469730314,0.37989947925288475,0.07628046713476748,2.707067775967294,0.16306570312123095,0.0715978977759986,0.017403272978143737,2.778665673743293,0.16124363337266245,1.9847543162900425,0.09390791243077852,20.202777777777776,30,0.0,43127.0,1.988366014199613,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,dynamic_churn20_p20,"20-30 agents, churn 0.20",dynamic,,20,0.2,0.0,75.07623682169852,3.0033242758181875,0.3233172485253294,0.058192336174098816,2.799204924945191,0.1571707514576873,0.06579406236310172,0.010958347413954059,2.8649989873082924,0.15470089037244278,2.0206111616275804,0.07730803251532807,25.57916666666667,30,0.0,38674.0,2.20983290724687,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,dynamic_static30,Static 30 agents,dynamic,,30,0.0,0.0,77.26903372729267,0.2580453893827186,0.303479141923402,0.01102596190692078,2.6470196318105734,0.016828451073870525,0.07597810404345934,0.005284986394066372,2.7229977358540327,0.018941732676290395,1.9693947501642033,0.008239957378355907,30.0,30,nan,0.0,2.3763079839651704,nan
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,dynamic_var20,Variable 20-30 agents,dynamic,,20,0.0,0.0,75.9831433036811,1.4026425463383485,0.414662403168525,0.062331293565006995,2.764469760845366,0.15060408938434203,0.0685831510978089,0.009020164974721457,2.8330529119431747,0.1491369376710719,1.9865412639701456,0.07284129308855401,24.5,30,0.0,39528.0,2.192337646081582,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,noise_churn10_p30,Inactive-noise stress,inactive_noise,,10,0.3,5.0,75.72558178300076,3.831894408381724,0.3911610183126239,0.07995081776861775,2.7048431619187836,0.15710464615001896,0.07045604123959591,0.0166386556027526,2.7752992031583794,0.15493500276545596,1.981934515285521,0.09680193056455837,20.078125000000004,40,0.0,57096.0,1.9804943052950046,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_01,1 active agents,scale_sweep,1,1,0.0,0.0,61.05389640703798,13.006555691820928,0.0,0.0,2.689751012242456,0.9677352216251834,0.564624432573855,0.4135017598996369,3.2543754448163122,0.7936379781500825,2.01468894579542,0.6515180430251286,1.0,20,0.0,29280.0,0.0,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_02,2 active agents,scale_sweep,2,2,0.0,0.0,69.95619973440967,9.583477012150665,0.14896911322665124,0.28257867988408447,2.8190642634506333,0.7396453060393491,0.25275568526770126,0.22074538266583343,3.071819948718334,0.6747917065322446,2.1109411490902468,0.5235162940823765,2.0,20,0.0,29280.0,0.23591170746189302,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_03,3 active agents,scale_sweep,3,3,0.0,0.0,74.1266582187679,8.377925532406708,0.3083797439355308,0.24162278285334862,2.8369287906857026,0.6907257335807371,0.18024645841765102,0.22184489188055545,3.017175249103354,0.5980913620982664,2.088779396345216,0.48348752992970184,3.0,20,0.0,29280.0,0.42806938401107864,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_04,4 active agents,scale_sweep,4,4,0.0,0.0,76.12472380772232,4.663348294120709,0.3542673798052297,0.24802181755827948,2.673524757315218,0.5217784344815728,0.14588986319944924,0.11891702831022985,2.8194146205146677,0.46119443372374114,1.9755194862098044,0.3765752348233025,4.0,20,0.0,29280.0,0.6542887400286119,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_05,5 active agents,scale_sweep,5,5,0.0,0.0,76.35156462272008,3.9676767327723326,0.43080435561508157,0.2810840445929938,2.6948765128182073,0.5888628685220143,0.07976006197417365,0.06636438457346686,2.7746365747923813,0.5962358039019513,1.9938522344580378,0.41472105369294726,5.0,20,0.0,29280.0,0.8179479327907816,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_06,6 active agents,scale_sweep,6,6,0.0,0.0,77.11569064176744,2.7914093675285385,0.4685392208595597,0.20734698545371566,2.745640599114145,0.4875040889491825,0.08760818903232351,0.07101607002524986,2.833248788146468,0.49080169007628804,2.0303012765944497,0.3378897650213924,6.0,20,0.0,29280.0,0.9087900376659843,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_07,7 active agents,scale_sweep,7,7,0.0,0.0,77.66821398777621,2.8322927120858505,0.4554759066474651,0.21899463459479165,2.535933118675918,0.4254525601952877,0.08327455743374589,0.053292695442930055,2.6192076761096645,0.42859577691398104,1.8834745033291889,0.2982945583602285,7.0,20,0.0,29280.0,1.1276637834624026,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_08,8 active agents,scale_sweep,8,8,0.0,0.0,77.38818446633717,2.664924157448023,0.40578989016339245,0.18774920742202741,2.70972249483001,0.3216698917631254,0.0551535881713354,0.037446935294843865,2.7648760830013446,0.31899657678244636,2.0002936479189004,0.23029330295352513,8.0,20,0.0,29280.0,1.1654888553799339,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_09,9 active agents,scale_sweep,9,9,0.0,0.0,77.85368223521445,2.9111372318754785,0.473633530785705,0.13517269924084124,2.5551310786029098,0.3420683056947203,0.07127103688190305,0.05261240059478084,2.6264021154848125,0.32015207767365805,1.9000940532955994,0.23505390991054978,9.0,20,0.0,29280.0,1.3221885159917053,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_10,10 active agents,scale_sweep,10,10,0.0,0.0,78.34413316080966,2.62088427350862,0.4211864827605899,0.1367401475667394,2.685016378330966,0.3106039842606376,0.05250942915225935,0.028887080466574816,2.7375258074832254,0.3131618621277835,1.9887385674586866,0.21692961065079058,10.0,20,0.0,29280.0,1.3480787681324071,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_11,11 active agents,scale_sweep,11,11,0.0,0.0,77.9664161342563,2.616650779023493,0.4637491340724355,0.13637788193888623,2.7909994627990518,0.230813956031644,0.05323322828586543,0.03168646629019388,2.844232691084918,0.22568046428068186,2.0383434168586527,0.16988801325155062,11.0,20,0.0,29280.0,1.4034256694461804,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_12,12 active agents,scale_sweep,12,12,0.0,0.0,79.09353445967038,2.75553137663697,0.48052819208427555,0.16386447664677053,2.573158118298971,0.35663512012187715,0.07680698376910013,0.04428323247234245,2.6499651020680703,0.34130862230258346,1.8931853699020593,0.25846640181991914,12.0,20,0.0,29280.0,1.5758816190125025,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_13,13 active agents,scale_sweep,13,13,0.0,0.0,78.32158224124176,1.7645658844930856,0.5034721071959632,0.11056930726957273,2.6146384559573557,0.25958224568436955,0.06676164534307236,0.030277891912530372,2.6814001013004285,0.25056379312083477,1.9076780699237268,0.17756225122865402,13.0,20,0.0,29280.0,1.6550033043642514,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_14,14 active agents,scale_sweep,14,14,0.0,0.0,77.9785433491071,1.6809771405898137,0.427098724462164,0.10219249088538429,2.8176993923735942,0.23140580346838138,0.0587944462077017,0.026433925893467266,2.876493838581296,0.22333055001692292,2.0344650646154796,0.16764276687584093,14.0,20,0.0,29280.0,1.6081691474638513,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_15,15 active agents,scale_sweep,15,15,0.0,0.0,77.91136240932676,1.9887793922241037,0.48854196492043567,0.10692988196963953,2.7096951992894898,0.2049380571091748,0.06328197718987358,0.02167365590597326,2.772977176479363,0.19958270832923977,1.961121900617045,0.14726738734911182,15.0,20,0.0,29280.0,1.7466853595944376,0.0
full_ours,Full / Ours,full,44,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed44_20260422\models\transformer_10000.pt,scale_16,16 active agents,scale_sweep,16,16,0.0,0.0,76.14599608282246,1.677294116317663,0.40662934537404694,0.10241001951871322,2.671179581127274,0.21741572557038086,0.07603617915668177,0.025922955140118647,2.7472157602839555,0.20888532790485287,1.922132570104673,0.14552032197306394,16.0,20,0.0,29280.0,1.8337633953149852,0.0
